user_agent_sk,ua_hash,user_agent,agent_type,browser_name,browser_version,operating_system,device_type
468,34e706d1b36574c2e563b70dba803a265fe13a8f84ce52397c8f813b7d76b829,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+{38D7EA6D-CA72-4EE4-A4D5-62548B72BD81};+FunWebProducts;+.NET+CLR+1.1.4322),Browser,IE,7.0,Windows,Desktop
469,4f13308188decadf79c3674d6631aed8d12cc1a609c2129551c55df8b27540bf,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+{4150D290-0974-7F1D-5AD5-E5FC833FF1EC};+.NET+CLR+2.0.50727;+.NET+CLR+1.1.4322;+InfoPath.1),Browser,IE,7.0,Windows,Desktop
470,d9479fa2955d990011584a8cd533cd9a7c026af83a16ba8e3850b6ba095a9493,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+{4DE039F3-73EE-AF1E-F5AF-48FE8B67BAA0}),Browser,IE,7.0,Windows,Desktop
471,0991ebbc7e9d95746d8f9d04962dca75af8a6742a1bf787b8096d3e9c736331d,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+{65A72536-4F80-8E0D-AA34-6BFB370F6219};+.NET+CLR+1.1.4322),Browser,IE,7.0,Windows,Desktop
472,fafa4aaeb83da01ae7d8c6def576d299cc379d5981a1076105222e210343b66b,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+{AA1CD65F-1609-4766-A4A7-E4EE21F298B1};+FunWebProducts;+.NET+CLR+1.1.4322;+.NET+CLR+1.0.3705;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.30),Browser,IE,7.0,Windows,Desktop
473,23ebe42bd4743bb9ee25b615b803a6dcbdb7b1441a46fb6e0772bf606b2125de,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;++SLCC1;++.NET+CLR+1.1.4322),Browser,IE,7.0,Windows,Desktop
474,eca0de7670d006b98c64a06a7bc8ec97e4464f739fae5000222816ba0f0a37eb,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;++SLCC1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.40607),Browser,IE,7.0,Windows,Desktop
475,c84e8891fda8a010bbc6ea42bed68f9b02dffadcd5a43526a637674a2e77a8f3,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;++SLCC1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.40607;++.NET+CLR+3.0.04506.648),Browser,IE,7.0,Windows,Desktop
476,ad481a383e2c3efb6e6f1e705a7f0c6ed19e0d1e065a5b524f553e357df8f7c2,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;++SLCC1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.40607;++.NET+CLR+3.0.30729),Browser,IE,7.0,Windows,Desktop
477,520e52c2ad89b2ce49666732d515446e65a9e507b0efa7f5e37f5896bba4f323,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;++SLCC1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.40607;++.NET+CLR+3.0.30729;++.NET+CLR+3.5.30707;++MS-RTC+LM+8),Browser,IE,7.0,Windows,Desktop
478,41d3c173e684a897c8cdea83a7251e279cb416e0853f2750ac644c5bb1a617b4,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;++SLCC1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.40607;++.NET+CLR+3.0.30729;++.NET+CLR+3.5.30729;++InfoPath.2),Browser,IE,7.0,Windows,Desktop
479,4f27484e44ee939f3389bc932a7f62a3aa5a52489f4b782f5af8b3cf58f8af14,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;++SLCC1;++.NET+CLR+1.1.4325;++.NET+CLR+2.0.40607;++.NET+CLR+3.0.04506.648),Browser,IE,7.0,Windows,Desktop
480,a32193c4d23d21b2e2f57bf718ffe4c9fe93576f5eff5a2bc268c8ef6fae35d9,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;++SLCC1;++.NET+CLR+1.1.4325;++.NET+CLR+2.0.50727;++.NET+CLR+3.0.04506.648),Browser,IE,7.0,Windows,Desktop
481,81dc9ba7933fb6f1d8494fb46ff182cb1c40ce0eed7efd4b4e1200cefe72e059,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;++SLCC1;++.NET+CLR+1.1.4325;++.NET+CLR+2.0.50727;++.NET+CLR+3.0.30729;++.NET+CLR+3.5.30707;++InfoPath.2),Browser,IE,7.0,Windows,Desktop
482,e16d98904629364b447fdd71e15eb94c4a7c2ec369ddc99288257bea37fe9839,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;++SLCC1;++.NET+CLR+1.1.4325;++.NET+CLR+2.0.50727;++.NET+CLR+3.0.30729;++.NET+CLR+3.5.30729;++InfoPath.2),Browser,IE,7.0,Windows,Desktop
483,11835989cbada9e140e0516a59abc21574382799d1ddb420059f96e5dabd6d64,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;++SV1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.40607;++.NET+CLR+3.0.04506.648),Browser,IE,7.0,Windows,Desktop
484,4870745c2ed751fa33259fc777f0be4e647feb18ba0a1ebcbecc6675dd6dd2fb,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;++SV1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.50727;++.NET+CLR+3.0.04506.648),Browser,IE,7.0,Windows,Desktop
485,00d8f96e4ee3614de1981440c94eb781c4e804d1ccc2e148ab9b0fff77e758d9,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;++SV1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.50727;++.NET+CLR+3.0.30729;++.NET+CLR+3.5.30729;++InfoPath.2),Browser,IE,7.0,Windows,Desktop
486,f82fa395e47eec333aaa063e3dc8d5fe322d3393af98acfb5b39c5c6bc8669f7,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;++SV1;++.NET+CLR+1.1.4325;++.NET+CLR+2.0.40607;++.NET+CLR+3.0.30729),Browser,IE,7.0,Windows,Desktop
487,c35643a5c028a3db4ed5906996f49c1c6a01553339e1b47ac553702a65b9d073,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;++SV1;++.NET+CLR+1.1.4325;++.NET+CLR+2.0.40607;++.NET+CLR+3.0.30729;++.NET+CLR+3.5.30707;++MS-RTC+LM+8),Browser,IE,7.0,Windows,Desktop
488,610d377d1e81c3ca50cfac78313474d81f82a88e4cc7938b25ffe3651dde243a,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;++SV1;++.NET+CLR+1.1.4325;++.NET+CLR+2.0.50727;++.NET+CLR+3.0.30729;++.NET+CLR+3.5.30707),Browser,IE,7.0,Windows,Desktop
489,40a934ff5b200999968da5972ef254f97925bda5bbe98fca1b261450f0d5cb5d,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;++SV1;++.NET+CLR+1.1.4325;++.NET+CLR+2.0.50727;++.NET+CLR+3.0.30729;++.NET+CLR+3.5.30707;++InfoPath.2),Browser,IE,7.0,Windows,Desktop
490,e4d32f493a9a6241e74ae7e3c7a234154ca769e0297221a8005b34d441c5ed9d,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+ADVPLUGIN|K114|03|S-659636590|dial;+ADVPLUGIN|K114|03|S-659636590|dialno;+.NET+CLR+1.1.4322),Browser,IE,7.0,Windows,Desktop
491,e3814aee92ae6b06dd2c9ef44a23d18573eae257c1ddd01dd13e31deba8f8f94,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+AT&T+CSM+6;+.NET+CLR+1.1.4322),Browser,IE,7.0,Windows,Desktop
492,db2e5648585225e4ec438e620d9112b956e7c450bcdfa6ef10bd45bf7f82039d,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+BTRS19009;+GTB6.6;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),Browser,IE,7.0,Windows,Desktop
493,1cb4c5643925de20436a7db57c50ebc9961e940e21d4319efed850cacc59c855,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+BTRS28621;+InfoPath.2;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),Browser,IE,7.0,Windows,Desktop
494,701195cc6712c137246db78d85c904aab6cda08cb76abff8404e944999473b3a,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+CDSource=v9e.05),Browser,IE,7.0,Windows,Desktop
495,53110323bcf18d0c0c2a1c4a9e8e7ff6c7059f16c7e110d23408896a33e6d5a5,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Comcast+Install+1.0;+GTB6.5;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+.NET4.0C;+.NET4.0E),Browser,IE,7.0,Windows,Desktop
496,4bc964a1633c514d89f41dea95a45bb951d422cc09b2947a00f649b8563e703d,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+FBSMTWB;+GTB0.0;+.NET+CLR+1.1.4322;+uE+v7;+.NET+CLR+2.0.50727;+InfoPath.2;+uE+v7),Browser,IE,7.0,Windows,Desktop
497,e501345363e25ed59d0c191770bacf38255f70e5eff7cc002cb0890f17322514,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+FBSMTWB;+GTB6.3;+.NET+CLR+1.1.4322;+uE+v7;+OfficeLiveConnector.1.3;+OfficeLivePatch.0.0;+.NET+CLR+2.0.50727;+uE+v7),Browser,IE,7.0,Windows,Desktop
498,96c27028f3c8f6b6ebaf70a7231b85091ea39511f1263384effbf8986f9f5d08,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+FBSMTWB;+GTB6.5;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.30;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),Browser,IE,7.0,Windows,Desktop
499,6fbaf3222f411835b8cf7e621c6913908b7583c433236f861d2d12dbbe420203,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Foxy/1;+.NET+CLR+2.0.50727),Browser,IE,7.0,Windows,Desktop
500,7f1846885589a882e709fa74e3766d2df976fe043629318ca17a6b2be4156c44,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+FunWebProducts;+.NET+CLR+1.0.3705;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+ZangoToolbar+4.8.3),Browser,IE,7.0,Windows,Desktop
501,0079593ba6a8bb990bf5f346cd53811982c2ce6c1f8943e86d80a521a5703255,"Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+1.1.4322),gzip(gfe)+(via+translate.google.com)",Browser,IE,8.0,Windows,Desktop
502,0099bd147b9353f50df7102f14e0e1c7293f8ced50e73e5af5fbf7fe4c12906f,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.0;+WOW64;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+InfoPath.2;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30618;+.NET4.0C),Browser,IE,7.0,Windows,Desktop
503,00cc656668064ab56bdfc5c2cda9f46d8a3207820093b3f4466885f4d5768db3,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.0;+WOW64;+GTB6.4;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+.NET+CLR+3.0.30618;+.NET+CLR+3.5.21022;+.NET+CLR+3.5.30729;+.NET+CLR+1.1.4322),Browser,IE,7.0,Windows,Desktop
504,01aff031cf90a5abf9b3428be7f5e99d2af9b45542dc684d9ab238d4ab109bc0,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+GTB0.0;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.648;+.NET+CLR+3.5.21022;+.NET+CLR+1.1.4322),Browser,IE,7.0,Windows,Desktop
505,029967c0f5ecd7d398fe42a56905ba831cf8d93b6725fafc20761145cc8874c7,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.2;++SV1;++.NET+CLR+1.1.4325;++.NET+CLR+2.0.50727;++.NET+CLR+3.0.04506.648),Browser,IE,7.0,Windows,Desktop
506,059271cfd1e93be61e2f4ca4f52ba19aed851a5028a67362b17d907fa2983b0d,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Trident/4.0;+GTB6.5;++Embedded+Web+Browser+from:+http://bsalsa.com/;+.NET+CLR+1.1.4322),Browser,IE,8.0,Windows,Desktop
507,062e3a306799794457be33d2ee4c1679cee1790377d0042407d3ea0e27829c41,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.0;+GTB6.5;+SLCC1;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+.NET4.0C),Browser,IE,7.0,Windows,Desktop
508,079d65bd8af2e748b2f69c5e533d45be1ff28f3a197fcac94179689cfffa07c7,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+GTB6),Browser,IE,7.0,Windows,Desktop
509,08461d3eafefa68ac39c3cca0b901e7dfe9ba024a04f722f435252e5d2f08282,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Trident/4.0;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),Browser,IE,8.0,Windows,Desktop
510,0867f15efecc04fc51dac1046ff2a9a182666733a2c4583c386086a7efd6712d,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.0;+SLCC1;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30618;+WinNT-EVI+16.01.2010),Browser,IE,7.0,Windows,Desktop
511,0930396e15e0de0c4ed07c451f416d3c898dc50998c7698ac99c36f9fb17e792,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30618;+OfficeLiveConnector.1.3;+OfficeLivePatch.0.0),Browser,IE,7.0,Windows,Desktop
512,0c5e2edd02b262d7f9e94e3828f2e1e477630e6e0b2f88c79ee36c066b0361f9,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+SIMBAR+Enabled;+SIMBAR=0;+SIMBAR={BF7377A7-16B1-45cb-9FF2-54260DBAD096}),Browser,IE,7.0,Windows,Desktop
513,1173629b8f0758c5e293aa14ce8d47b991c3e9e1db4b01bd1e0451163dcb5217,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Trident/4.0;+GTB6.4;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+InfoPath.2;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),Browser,IE,8.0,Windows,Desktop
514,11e6bc30eeb36968cb5ebdb333076a942bc395bfd742f7e3bf3d296316ae823b,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+IEMB3;+InfoPath.2;+.NET+CLR+1.1.4322;+IEMB3),Browser,IE,7.0,Windows,Desktop
515,120c0773df2babe470aee2dec00dcac1e0a9787af1137446c57f49de88e0f59e,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Trident/4.0;+GTB6;+.NET+CLR+1.0.3705;+.NET+CLR+1.1.4322;+Media+Center+PC+4.0;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+Zune+3.0;+InfoPath.2),Browser,Zune,3.0,Windows,Desktop
516,1218a98631f5e5d0bfaf6c4e099d3673347040bda88064b81979a99d266383fd,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+SIMBAR={742E5667-20B3-49c6-B7C7-A611183DCF3F};+(R1+1.5);+.NET+CLR+1.0.3705;+.NET+CLR+1.1.4322;+Media+Center+PC+4.0;+IEMB3),Browser,IE,7.0,Windows,Desktop
517,1392626b4b949bce5645c00b4ac6262a177fc27469993eab582b4af5511a77cd,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.0;+SLCC1;+.NET+CLR+2.0.50727;+InfoPath.2;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30618),Browser,IE,7.0,Windows,Desktop
518,16b604bae8411be60750ae5af8ec3c79614c5f709338ecb84a0cf5c226349b45,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Rogers+Hi-Speed+Internet;+FunWebProducts;+.NET+CLR+1.1.4322;+InfoPath.1),Browser,IE,7.0,Windows,Desktop
519,17daa56e926b57cc779023f6b2550479f38cc3c7d1a6c803a3e55374f87a469e,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.0;+Sky+Broadband;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30618),Browser,IE,7.0,Windows,Desktop
520,19f8600daf29476aedc3647927f7be944a8dd720a44d1e34cad02a962875538a,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+InfoPath.1;+.NET+CLR+2.0.50727),Browser,IE,7.0,Windows,Desktop
521,1a760e3e3c9de55f67a30966030ae12f4f9160bb42322d5bb0e232dab793cc08,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Trident/4.0;+AskTbBT5/5.8.0.12304),Browser,IE,8.0,Windows,Desktop
522,1de4ce619199243277363317310e8f4b6e48a89a39ecd37989df5e0f92599f5a,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Trident/4.0;+InfoPath.2;+MSOffice+12),Browser,Outlook,2007,Windows,Desktop
523,1df52f90756ea669a8793e5dbb1667a7e7846ef1530647505b682280fc960b4c,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.2;++SLCC1;++.NET+CLR+1.1.4325;++.NET+CLR+2.0.40607;++.NET+CLR+3.0.30729;++.NET+CLR+3.5.30707;++InfoPath.2),Browser,IE,7.0,Windows,Desktop
524,1e04a1e012ee0b42659e22d428139655a7852d852a24bcfa3fdc02b8fba898cb,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+GTB6.4;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.30;+MDDR;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729;+InfoPath.2),Browser,IE,7.0,Windows,Desktop
525,1f7ce7f419a6f7e2548c3158a9278a32a9ef7147a61589a8983de22cb57efa22,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.2;++SV1;++.NET+CLR+1.1.4325;++.NET+CLR+2.0.50727;++.NET+CLR+3.0.30729;++.NET+CLR+3.5.30707),Browser,IE,7.0,Windows,Desktop
526,20d6833f3a0e7dfa449f24b4b1d2da605f9b1f6e50bf8632348c69f6fc258174,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.0;+GTB6.6;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30618;+.NET+CLR+1.1.4322),Browser,IE,7.0,Windows,Desktop
527,222a2de2c41db622f2441c15139b2c8007c5706003346488641b58f47c53d8bf,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.1;+Trident/4.0;+SLCC2;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729;+Media+Center+PC+6.0;+InfoPath.2;+.NET4.0C;+.NET4.0E;+MSOffice+12),Browser,Outlook,2007,Windows,Desktop
528,2304eb9c00a9d218d147085007fac9d6bcfb714b2a6739128fc6fa6819e35d4d,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.0;+GTB6.6;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+InfoPath.2;+.NET+CLR+3.0.30618;+.NET+CLR+3.5.30729),Browser,IE,7.0,Windows,Desktop
529,2315294c74f918f9ac3f8089a5c3d9b4c095e53a8a1c89693b9124872b8ec78b,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.0;+GTB6.4;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+InfoPath.1;+OfficeLiveConnector.1.3;+OfficeLivePatch.0.0;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30618),Browser,IE,7.0,Windows,Desktop
530,233c27590109b77701369715c49f1c4d3101a71d618a1afb89af3b59786ba8e3,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.0;+SLCC1;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506),Browser,IE,7.0,Windows,Desktop
531,23a4385cbd1f13e7bd84ece7269a07fe8e3fc3ac58f6d7402918676f193e690e,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.0;+GTB6.5;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30618;+.NET+CLR+1.1.4322),Browser,IE,7.0,Windows,Desktop
532,23fdcba943b013f507eff7fdedc9a5c5d8391d24c63ceb188a38be3fad1f01a4,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.0;+FunWebProducts;+SLCC1;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.21022;+.NET+CLR+3.5.30729;+MDDR;+.NET+CLR+3.0.30729;+OfficeLiveConnector.1.5;+OfficeLivePatch.1.3;+.NET4.0C),Browser,IE,7.0,Windows,Desktop
533,25b485a880348fc1f99185b2b5fd181355c24becf51a3b3fd65b84f56d8e856f,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+YPC+3.2.0;+GTB6.4;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),Browser,IE,7.0,Windows,Desktop
534,2793ba5a6766b5725977a9fdde4ac0f9c8b8520b7ffd18023cda0d18cf62ece2,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.0;+Trident/4.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30729),Browser,IE,8.0,Windows,Desktop
535,286c9fb3e9303129e87666e80d847e79ff870fad7f4c54cb8039b0c72a78944d,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Trident/4.0;+Media+Center+PC+3.0;+.NET+CLR+1.0.3705;+.NET+CLR+1.1.4322),Browser,IE,8.0,Windows,Desktop
536,28942f28db38c15f9516aa9e8a7933c0eebc104def5d4a605bc3d151fc83876f,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Trident/4.0;+GTB6.5;+.NET+CLR+2.0.50727;+InfoPath.2;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),Browser,IE,8.0,Windows,Desktop
537,2a3a23190e3817b647d31a5a30e90abb4941baba484d61dc09a1d95483ec8efb,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+GTB6.3;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),Browser,IE,7.0,Windows,Desktop
538,2b895b7241d094a9ee83112f46ef58faa3851e8c977df96e1dba29d196510d89,"Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.0;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30618),gzip(gfe)+(via+translate.google.com)",Browser,IE,7.0,Windows,Desktop
539,2cc19b77b2b51bb45a85345137a249bff757fda0523ea31df20694cbbd1d52f6,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.0;+Trident/4.0;+GTB6;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+InfoPath.1;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30618;+OfficeLiveConnector.1.3;+OfficeLivePatch.0.0),Browser,IE,8.0,Windows,Desktop
540,2cc4b8d3d59f77894fcd1bebe130db5c54b430590b9239717f509360b232a221,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+GTB6.3;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.30;+InfoPath.1),Browser,IE,7.0,Windows,Desktop
541,2d8bae2048ce7402f17dd6dc9b8c3bcfeb6fbe4b18e2a2685f0b79aac0eff2c6,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Trident/4.0;+GTB6.5),Browser,IE,8.0,Windows,Desktop
542,2dd3a8a711fe20f8d350d268a9a1b13502fdaf1466207b6b5b5e93d57a45aa73,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.0;+WOW64;+SLCC1;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506;+Media+Center+PC+5.0),Browser,IE,7.0,Windows,Desktop
543,2ddd96bdcf41956a5a7f3d666b6580eb2777391930e96b9f6cc2e5d3f4a2f4e9,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.2;++SLCC1;++.NET+CLR+1.1.4322;++.NET+CLR+2.0.40607;++.NET+CLR+3.0.04506.648),Browser,IE,7.0,Windows,Desktop
544,2f612c2b9e0548cec38edc3fe8a2bb16ef357af1e8d964f3766492a66479c122,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.0;+SLCC1;+.NET+CLR+2.0.50727;+.NET+CLR+3.5.30729;+.NET+CLR+3.0.30618;+InfoPath.2;+OfficeLiveConnector.1.3;+OfficeLivePatch.0.0;+.NET4.0C),Browser,IE,7.0,Windows,Desktop
545,3251a0a4967e834ef60d13f7460d8ca7ffad218b11b168c499a769958a979a46,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+6.0;+GTB6.3;+SLCC1;+.NET+CLR+2.0.50727;+Media+Center+PC+5.0;+.NET+CLR+3.0.04506;+InfoPath.2;+OfficeLiveConnector.1.3;+OfficeLivePatch.0.0),Browser,IE,7.0,Windows,Desktop
546,3291a8baaaa04e6530ff8919f3cb1fd5435caceea337f7cfb897b972d98c02de,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+Trident/4.0;+GTB6.6;+.NET+CLR+1.1.4322;+.NET+CLR+2.0.50727;+.NET+CLR+3.0.04506.30;+InfoPath.2;+.NET+CLR+3.0.4506.2152;+.NET+CLR+3.5.30729),Browser,IE,8.0,Windows,Desktop
547,3673fe188621bb50fca2ddd35afb439c99b49d617c6dad91dfeb5a5f3b16538a,Mozilla/4.0+(compatible;+MSIE+7.0;+Windows+NT+5.1;+GTB6.3),Browser,IE,7.0,Windows,Desktop
