geolocation_sk,geo_hash,country,region,city,latitude,longitude,isp
911,6FC8937F9F8019A7ED4471A6AAFDD7F4500EA1CF4A48464AB2A0378D18F19515,Türkiye,Istanbul,Maltepe,40.946998596191406,29.14889907836914,Turk Telekom
912,54D93CCAABBF5E06ED5111A33D4B696A3DA083D8A50A8C7AD8309B1708BEC848,Türkiye,Istanbul,Üsküdar,41.0349006652832,29.036300659179688,Turk Telekom
913,BAA6AC72B7BF5C02795A8806850855991414AE54C7676C9B8A08CB92B3925744,Türkiye,Izmir Province,Izmir,38.41230010986328,27.14240074157715,Turk Telekom
914,F56FABFFD61CD823D93C714264ADD984E430505E65321C97B726EB8A8413AD31,Türkiye,Izmir Province,Konak,38.43659973144531,27.19770050048828,Vodafone Net Iletisim Hizmetler AS
915,822C8E9C305BA330A2E5550D49594D7158E9F9E686D4BDAC69ACCE875C6AD24F,Türkiye,Manisa,Turgutlu,38.499698638916016,27.695999145507812,Turk Telekom
916,0474E7F82FF351FB8BCD30C167B3A9D1A78CC80BB99AF2C0E3C81B7CD556B8C5,Türkiye,Mardin,Artuklu,37.13869857788086,40.76890182495117,Turk Telekom
917,8F183919655686BAAB3786685AE5AE3AE645E19C13C8B920832C7D7BF706DEB5,Türkiye,Mersin,Merkez,36.47740173339844,34.15010070800781,Turk Telekom
918,35368684CBB7178FFE15EC41A4BF2ACCE169B4037AB7DF3399EA8A40AF5CD8C4,Türkiye,Nevsehir Province,Nevsehir,38.5797004699707,34.558101654052734,Turk Telekom
919,5450B988059C4BA583E11CE7AF567C266C96540ABAEC140F93262F2A76916D67,Türkiye,Osmaniye,Osmaniye,37.20220184326172,36.067100524902344,Turk Telekom
920,C1D882AFD6FAAEF533874973474A1C6A2436DAAA51B0A136DEB64ABC5065CEEE,Türkiye,Sanliurfa,Viransehir,37.23609924316406,39.769901275634766,Turk Telekom
921,FC44FBBBF5EAC2C626A11FC1E940703BAD5565DBE7117D6CEF943B2ADFA255B1,Türkiye,Sirnak,Cizre,37.33420181274414,42.19300079345703,Turk Telekom
922,4CCA24D1045E4B2BA82F5071ABA4A457145C99B16666B328032D6925F92CD53F,Türkiye,Tokat Province,Tokat Province,40.21269989013672,36.49909973144531,Turk Telekom
923,B333B8D2FF075FAF324E0D231443EC35E11CCC339396436C84BFCA5ED33BBB0F,Türkiye,Unknown,Unknown,41.021400451660156,28.994800567626953,Unknown
924,269D053943D16A171AA91105CA6B29E440CB9700256115E4F230A384783C3803,Türkiye,Yalova,Yalova,40.61199951171875,29.338499069213867,Turk Telekom
925,ED5CCC473FCC6722A368948FC4A77091353C0F63F9D7C6D4BA85DCF4FF9E5BC7,Türkiye,Yozgat,Yozgat,39.82149887084961,34.81480026245117,Turk Telekom
926,E4C21BA6F0A76D7DD8E447978C98345EDC674E51BC6576F724A5B049949A466A,Ukraine,Cherkasy Oblast,Cherkasy,49.43450164794922,32.054100036621094,LLC McLaut-Invest
927,E43511EDD50662BA317A597B461BCC0F37B18DB84054505BB349D36DC7C0582C,Ukraine,Crimea,Simferopol,44.96070098876953,34.105098724365234,Kazakov Viktor Aleksandrovich
928,A8538BFA3A44920529C7211A03A4518B1DCCD9E5ADACC6C034E753389B374795,Ukraine,Dnipropetrovsk Oblast,Dnipro,48.46039962768555,35.03300094604492,Traditional LLC
929,B9D161DE74D5899CC2258046767BE5A19A10BD16EEDE887E995A3FF89AA6B6DA,Ukraine,Kyiv City,Kyiv,50.457298278808594,30.5314998626709,Ivanov Vitaliy Sergeevich
930,4FC3CCDF7269B1A2F82F32DEA382EC2798178D633F597FCBFB93E3D157997F8E,Ukraine,Kyiv City,Kyiv,50.45800018310547,30.53030014038086,Zubko Volodymyr Viktorovych
931,37E8193711726E3AD5418DFE51EF2330B8ED4AD2EF9D6F08E24820C33BE9DD6A,Ukraine,Lviv,Lviv,49.8390007019043,24.019100189208984,LLC Eksintech
932,71BA1586F2F62774A235608138B45D8E7389C6C778ADF12BF447CED72D5DC1D4,Ukraine,Mykolaiv,Pivdennoukrainsk,47.81840133666992,31.18829917907715,JSC Ukrtelecom
933,3424696F92F3BC4B64A5C965EDCC81EFEE2830D95817CF7365B433E36DF3AEE2,Ukraine,Odesa,Odesa,46.47520065307617,30.733800888061523,TENET Scientific Production Enterprise LLC
934,0AF8429F2FCD59A1092A6DFAE6D7DB119F308FF1BAFE319C9FD81EE09A518AE3,Ukraine,Unknown,Unknown,50.45220184326172,30.52869987487793,Wisdom Cloud Internet Technology Pte. Ltd.
935,CB609B51D6592A4F0FFFCB74595590B10E8A56A720078610FBB3DC23B4FB17AA,United Arab Emirates,Dubai,Dubai,25.073400497436523,55.29790115356445,Emirates Telecommunications Group Company (etisalat Group) Pjsc
936,AD761288DCEF7AE2E0B95814FB8799904349BCBA3B01FBB68BB511329EAAB004,United Arab Emirates,Unknown,Unknown,23.75,54.5,Servers Tech Fzco
937,016A3B0C1EC1CD49B6D86CFFE5C4E2BEDF641EBD286A7456F9F4D7035772310D,United Kingdom,England,Addlestone,51.36880111694336,-0.4853000044822693,Three
938,3D2F2DDFB82A0B9A88130F14CBED408183A071B5F87F6C6F9D6E00408470E4DE,United Kingdom,England,Banbury,52.0625,-1.342900037765503,Cityfibre Limited
939,D002152E6862951DE4B76894B5E9F2FE90FC0B75B38DCB4557F779FE91BA266A,United Kingdom,England,Barking,51.53200149536133,0.08839999884366989,TalkTalk
940,78FA50A02A5EA53641FF9801D7D82B1853A0A3D3CAA2CA051509025341422B38,United Kingdom,England,Barnet,51.57830047607422,-0.19539999961853027,British Telecommunications PLC
941,65D56CEC63F5ECAA09F348DEA9B7582002D1ED11B1B596106677905EFE219F26,United Kingdom,England,Barnet,51.610599517822266,-0.15189999341964722,British Telecommunications PLC
942,FA6EB95A321B9AB9F4A617319E5174E7D6CDF138571C2CFADE9B458308174FF9,United Kingdom,England,Basingstoke,51.291099548339844,-1.0528000593185425,Virgin Media
943,9D7B836F3243A6896F396159944C5D7157966966735C832C0316677AAC3DA765,United Kingdom,England,Bath,51.39400100708008,-2.322700023651123,Virgin Media
944,E39EBAEA3A3630F966FDE7D1A29E67BC9D68CE9BDB9EF1E898DD0FA18948BB79,United Kingdom,England,Beckenham,51.4098014831543,-0.024900000542402267,Virgin Media
945,E3C8BD1694729D581021CF90846CD382D846C28F28EE030EF756CA2CA5BDC491,United Kingdom,England,Bedford,52.1072998046875,-0.4648999869823456,Virgin Media
946,AE361B2684CDDAF412D55094C69EF3E23D7EEE0BAF60924096CB0B21EC812CB5,United Kingdom,England,Berkhamsted,51.76459884643555,-0.570900022983551,GCI Network Solutions Limited
947,764DA2EE58DF6387464B45E909CC072B3C15E8A9C8EC3C099F22D880B8BB99AB,United Kingdom,England,Bexleyheath,51.46379852294922,0.14339999854564667,Virgin Media
948,160C220BEA5D54CAC77FCBA8AC2544F49C25823D7EC36F9E5BC40360555D50A4,United Kingdom,England,Birmingham,52.45500183105469,-1.8640999794006348,TalkTalk
949,39245EA895176CDAC35353BC3A6EBE8D2A9644D74EE67107B064F001779B3AE1,United Kingdom,England,Birmingham,52.463600158691406,-1.791200041770935,British Telecommunications PLC
950,BB36FCFF1C038D9E16C12048F6E9A20B5E432DE9D1E1F1723F40EF22952E44E7,United Kingdom,England,Birmingham,52.486698150634766,-1.898900032043457,British Telecommunications PLC
951,706366223507245AA64DB0C58C4A08C889E4E38528A53F2E3FA89D693ED5FC11,United Kingdom,England,Birmingham,52.51890182495117,-1.9189000129699707,Virgin Media
952,B95BE90233BB7EC5064448F3D225EFE36E827C8DA3402068D6CAAAD8376481F5,United Kingdom,England,Bishop Auckland,54.65190124511719,-1.6928000450134277,British Telecommunications PLC
953,DA95DF792252296B0E137DACDC797A69F9172CD28CFAFA78A9363CBC448A1145,United Kingdom,England,Bishop's Stortford,51.86370086669922,0.16619999706745148,British Telecommunications PLC
954,60A8A56FA9CE832F2D8E11B74B09B3F53F9E0C48F925649897CEA35465E6AA29,United Kingdom,England,Blackburn,53.74570083618164,-2.4769999980926514,British Telecommunications PLC
955,D274C63FDF73C704CA0373459FA8995AF2FB14AE6F167BB775637289D0F976D2,United Kingdom,England,Blyth,55.13119888305664,-1.5887000560760498,British Telecommunications PLC
956,9811C92E064675BD5B8BEDE3E4565D4C4AD1FBAE9753B4E9C34D87E366220BBC,United Kingdom,England,Bolton,53.56520080566406,-2.376499891281128,Virgin Media
957,BE09F9C2AD5726A040E98B6552917D13419514156E7B876BEAC170194A5B4EB2,United Kingdom,England,Bradford,53.798099517822266,-1.7623000144958496,Virgin Media
958,C4DA1C8126CD3B09298421F025D2061CB6B51B34D7A3C244CB58A2BEBC2276F6,United Kingdom,England,Brent,51.548500061035156,-0.2500999867916107,TalkTalk
959,7CF39121C55E672F00C9E04412EA62D592DCC56B6D145DAE394E7FD2C8668062,United Kingdom,England,Bridgwater,51.198001861572266,-3.0590999126434326,Vodafone Limited
960,BB123D2AE00E10DA35D452E0993AFDCF732661873798349B2065779C2C29F751,United Kingdom,England,Brierley Hill,52.48109817504883,-2.115600109100342,Virgin Media
961,7B880771C27E9E8B7EBBEFEEF79CC643160E00C5AE77D0506F43FFF3E927EC14,United Kingdom,England,Brigg,53.54460144042969,-0.49390000104904175,British Telecommunications PLC
962,3834BFDFB0550FA14B6970748B19D47EBC46D70B787DD95BCD22FED070AEA274,United Kingdom,England,Brighton,50.83449935913086,-0.1860000044107437,TalkTalk
963,F071FD3C8A75F2BA9D794BC6AFDD4C9C49B8F8E302B9CDC5486A0A5DA577CE1B,United Kingdom,England,Bristol,51.43510055541992,-2.5418999195098877,GTT Communications Inc.
964,FC845AB6DD66C0E6F0F23C475A54C3658A917F59A4C631254BF4A2C82146DCF1,United Kingdom,England,Bristol,51.45349884033203,-2.5917000770568848,Vodafone Limited
965,ABDE8EABFCB12F9BBC1C0F0C3BE5C9A38FBC81BF32A9187EB11B85C6E9AEE7E6,United Kingdom,England,Bristol,51.46229934692383,-2.5501999855041504,Virgin Media
966,BE20DFEA5C9017E224FFBA04CBD24C61019A9A42AC7ADDCF51A635AABF218135,United Kingdom,England,Bristol,51.476898193359375,-2.5534000396728516,Virgin Media
967,70D246AC8378BF2917DE6BEB2C6BB3A5C925004BF59F027E5487676F565A61D5,United Kingdom,England,Bristol,51.50550079345703,-2.515700101852417,Southern Communications Ltd
968,9EF939746598C1D4E9D34544906E91BCE44C441A1DB4F6052ECB0AE10CF0FBD9,United Kingdom,England,Bromsgrove,52.346099853515625,-2.0690999031066895,British Telecommunications PLC
969,9C07F5C9E4828E8876C0D0E266EC7C2DD998F8AEECD826D2BD99435C049D9ACE,United Kingdom,England,Burgess Hill,50.95830154418945,-0.13420000672340393,TalkTalk
970,E53145515B0C11AEC45124090EBEB0FB2EE280D3FC09850B5821537CB1718E68,United Kingdom,England,Burton-on-Trent,52.831199645996094,-1.585800051689148,British Telecommunications PLC
971,931FCF5276293AEAAF4DA23940910EE6EBE482B5842C790EE1DEE910F1142F10,United Kingdom,England,Burwash,50.99919891357422,0.38659998774528503,British Telecommunications PLC
972,783E9D0D34B6653C14361E037F5FB407040FBE5C5C48F22818E3B40498903F5D,United Kingdom,England,Bury,53.597198486328125,-2.301300048828125,TalkTalk
973,539C9E35AB445D4A5723E84630B4831C009DD5D66D458F921A17142D046EEE8E,United Kingdom,England,Bury St Edmunds,52.24449920654297,0.7185999751091003,British Telecommunications PLC
974,C94457A5DC64C34701C7F776490861038E50D227F20B8A6458E8D5D22FB47E35,United Kingdom,England,Buxton,53.2661018371582,-1.8935999870300293,British Telecommunications PLC
975,7E90B333434FA67E21CBA52100A3F71F89408D0CCD7EB61F3E35D27E9AF37445,United Kingdom,England,Camberley,51.3390998840332,-0.741599977016449,Verizon Business
976,E73D7403389FDBF345870115E12AE8E444EC514862931E173E48662823411CC7,United Kingdom,England,Cambridge,52.192901611328125,0.12559999525547028,Jisc Services Limited
977,065E7F998B3281259895322A36E3F77B93E1E62F7D8222745F7E970DFF09B82A,United Kingdom,England,Cambridge,52.193199157714844,0.14259999990463257,Jisc Services Limited
978,15BA33638961DE2C2D48E80FA1A44C6447BF383212F5A290AB7743DE7B323047,United Kingdom,England,Cambridge,52.20869827270508,0.09860000014305115,Jisc Services Limited
979,5E70B69D046454D51493CB22092951011EE6A9A08D69446F6302CEF4FCE4930D,United Kingdom,England,Cambridge,52.21260070800781,0.15199999511241913,Jisc Services Limited
980,2DB94D4394C37C38442E0CC812EAE21208303564ED79DD05F13B46FB9A85D9E9,United Kingdom,England,Cambridge,52.22420120239258,0.1315000057220459,Redcentric Solutions Ltd
981,9203ADD05401CF81FE74AE07F4DBF8A0D30B4F11A3A0C774EFCF7F75F7EBD36D,United Kingdom,England,Camden,51.541500091552734,-0.1445000022649765,British Telecommunications PLC
982,68721A7BBBBD626B45EF3CB9C86E731AA6B3FCCF961E48174861C2836B628E29,United Kingdom,England,Canary Wharf,51.50640106201172,-0.019999999552965164,Leaseweb UK Limited
983,F118E32AD6B7A74A702A50A3D7BE31327F7F170DC64A3EA08C47E24173DB1995,United Kingdom,England,Carlisle,54.870601654052734,-2.946000099182129,British Telecommunications PLC
984,5876FB4E143077B8B8C27B18FC97619F17E312F75416F38651AD66C34BCDC1F5,United Kingdom,England,Castleford,53.72589874267578,-1.3625999689102173,GCI Network Solutions Limited
985,0B202913C8662F1831EA4A270AFED0AB88DC4F5389984C2E0E79CFA3A8F657AD,United Kingdom,England,Catford,51.44020080566406,-0.02590000070631504,Virgin Media
986,BBBD1E993184EEFB061BF507BCC03C869BA12358450A847A4C7206B558AB34D2,United Kingdom,England,Chester,53.19150161743164,-2.875200033187866,British Telecommunications PLC
987,7A4F2BE018D12839BFC66BADED4B9BF32CA7571A8CA0D8951DFF5EC63A1C7F91,United Kingdom,England,Chesterfield,53.20249938964844,-1.3361999988555908,British Telecommunications PLC
988,DFCD6C209DA1743E71BA2272B99978886CBCC875984EAD35780816D65A5A5407,United Kingdom,England,Chigwell,51.62329864501953,0.0763000026345253,Virgin Media
989,6FBF7718E5AE0B0827ADD68868D3F8750F60BC074CBD5FAFC6FADFDE7C20DA29,United Kingdom,England,Chiswick,51.49359893798828,-0.2583000063896179,Vodafone Limited
990,F40B33D7906BD90B4BAD80274FED9AFD632075CF222067E0D6322690D038F391,United Kingdom,England,City of London,51.51639938354492,-0.09300000220537186,Hydra Communications Ltd
991,7CB26DAB91C2E2B4E44C44914C64D2AD2915EF37ED295FA804138F9034B78AC2,United Kingdom,England,City of Westminster,51.50809860229492,-0.12780000269412994,Virgin Media
992,491179A7BA2D9FCEEEC4AABF24A6FCC113496F92DC6622EB3B6CA76DB1C22D8B,United Kingdom,England,City of Westminster,51.511600494384766,-0.1956000030040741,Exponential-E Ltd.
993,777639C54B4DB89EDFBE44118868CC8CAB7432DF35C1331B84CA76DEEEE94691,United Kingdom,England,City of Westminster,51.52119827270508,-0.18250000476837158,TalkTalk
994,ACD1FFCB4F6EDD1B21838E0ECC8276293CD44A1C36729A310CC30CEFC8799F19,United Kingdom,England,Coalville,52.72249984741211,-1.3702000379562378,Virgin Media
995,A93CB6A3176B2EC554D382989A4DFAF72C440D18CB5CA3635EA28D1A8FC5E09C,United Kingdom,England,Croydon,51.39039993286133,-0.09920000284910202,TalkTalk
996,F7A766CECA240D9C76CFCEDE2E3B6828FE07B08EA33DF611372B78F17716DAB1,United Kingdom,England,Dagenham,51.55649948120117,0.1340000033378601,British Telecommunications PLC
997,9A1AED665D6CA49C6DF1C876DDA43A73E901AB9D5F93F9217D16DCA4B1F2BC12,United Kingdom,England,Darlington,54.52450180053711,-1.5509999990463257,Virgin Media
998,8E8463CCA617BCE93117C7366A69B49E378C53E64CD66B0174E22E97E1686B9B,United Kingdom,England,Derby,52.86709976196289,-1.6047999858856201,Virgin Media
999,77E386A76364B21D1F4380E96A845E93D3D3AB4429BF135945D01699FFC6DA1D,United Kingdom,England,Derby,52.879398345947266,-1.4818999767303467,Virgin Media
1000,5DD695418E64029F13F738DA4BCFB1C61604C9C8647AE78D970343CA98137656,United Kingdom,England,Droitwich,52.270301818847656,-2.1521999835968018,British Telecommunications PLC
1001,D5E49ADCDCFFB7E8584F29AECEAB680282161C1A42718F92B981759DD730441B,United Kingdom,England,Dronfield,53.29880142211914,-1.4637000560760498,British Telecommunications PLC
1002,2EF664B847FD4283DD621D5C6366098907647F22F24D8B5C79D16F560982D894,United Kingdom,England,Dunstable,51.93669891357422,-0.5099999904632568,Virgin Media
1003,2D1F03AFBA86EE0A4307DD9E522AE34A074EF4BF25841C9195A5BA8DD4A398AD,United Kingdom,England,Durham,54.775699615478516,-1.5780999660491943,Jisc Services Limited
1004,73DF0FE7C2EC1321C431AB5E46BA78D830D0F72FB883D3AA47D496B7ECA64951,United Kingdom,England,Ealing,51.50960159301758,-0.29420000314712524,British Telecommunications PLC
1005,68079A5AC2D66D0456C547D63BF59A12945EB8BE597B2EC0FBB95C11AC7EF8C8,United Kingdom,England,East Finchley,51.59669876098633,-0.15929999947547913,British Telecommunications PLC
1006,FD66F2E8BBABCB4223AF43C45EC64EADE31DBE0B89BE2CBE499560FB2AD4E1BD,United Kingdom,England,Edgware,51.61119842529297,-0.2937000095844269,Virgin Media
1007,8F7E6B726C87A967FF43AC9444311D18BE6F52317A01A0742E16D3237C8836BF,United Kingdom,England,Elsenham,51.91569900512695,0.22689999639987946,British Telecommunications PLC
1008,FAC7FBED12EE3354CF95303286D1F5E3AE9CCD964B8F4920F09B8913B8A58309,United Kingdom,England,Eltham,51.4468994140625,0.05090000107884407,Claranet Limited
1009,2A409121D9B7DAEA5B8684CFA8293BDD6B3A4FEA1761C76C384DAE05DD44779D,United Kingdom,England,Erith,51.48699951171875,0.18119999766349792,Unknown
1010,1AEB4794FFA096E93FADD8F384EFA48B1C6C30A0F4285237C63D482EAE7DF79F,United Kingdom,England,Exeter,50.68410110473633,-3.49429988861084,British Telecommunications PLC
1011,EC1FE10263A89D03BE5A5D66E72EFCB722CC4CF2156856BC389F5F74C471E1C7,United Kingdom,England,Exeter,50.73740005493164,-3.4707999229431152,Microsoft Corporation
1012,BA6D84BD2E55FFF4F3C0CDBE59F9059F23C5B2D1945DB96C8DCF5E6020BD218B,United Kingdom,England,Falmouth,50.15439987182617,-5.071100234985352,TalkTalk
1013,195F512331A3D90F54C5C820F3C284B148449E208BD337664B98CCEA6896FE75,United Kingdom,England,Fareham,50.833099365234375,-1.2340999841690063,British Telecommunications PLC
1014,5FEBC108ED45424719718EA0EE6DA7B3D56ED9C4F4E067A7F784EDA5ACEBDAF9,United Kingdom,England,Fareham,50.84939956665039,-1.1777000427246094,Zen Internet Ltd
1015,A2041EA03BA8058D858048515E75BEC937DD77B96FA0A23C51072533503F8FE5,United Kingdom,England,Farnborough,51.288700103759766,-0.7957000136375427,Sky UK Limited
1016,230ECABE7424CF4BDDCA52CE6BD02A9B37709F69DCF07AD726B66DFE9582AF8F,United Kingdom,England,Farnham,51.21440124511719,-0.7936000227928162,RM Education Ltd
1017,BDD8D8D2CD265EBD263A95901F6BD11AA19F641D168914411E17D0397639FE7F,United Kingdom,England,Feltham,51.44499969482422,-0.41029998660087585,British Telecommunications PLC
1018,81DCCD7ACA40BDE1AF0CE09EC2EF847BB9273180F387CDEEF93BC0F9B3C21436,United Kingdom,England,Ferndown,50.80739974975586,-1.8997999429702759,TalkTalk
1019,6E8250456F63513AA769AAF48D34C802DC62BD7DB121A8E2A4A4861F986D0EC7,United Kingdom,England,Forest Hill,51.450401306152344,-0.03669999912381172,British Telecommunications PLC
1020,88AD98A32A43A64BA01C2C0AB32D34ABD0DAD3DC7EEDE6B0A20866D2B4A3FD99,United Kingdom,England,Glossop,53.447200775146484,-1.9419000148773193,Verizon Business
1021,FEC8EBD167D12E36B3B9E6ACE38F387CA4CA9F3081B519E0FBF1B98A755AAC07,United Kingdom,England,Goole,53.72819900512695,-0.8603000044822693,British Telecommunications PLC
1022,7CE3CC0DC6E7C318A33F9BA93D41A913EE2DD4FA3D796456213823508E0509BF,United Kingdom,England,Gravesend,51.433998107910156,0.34860000014305115,British Telecommunications PLC
1023,78160DDD56DB51F8FBA7E9F275F57FD9F60400EAF768EB24EDC5884A9FC935B7,United Kingdom,England,Grimsby,53.56209945678711,-0.08079999685287476,Virgin Media
1024,C93915448789A4212F62635276DADE21D78F28317A55887609D8863618FC52C0,United Kingdom,England,Hackney,51.53839874267578,-0.039000000804662704,Sky UK Limited
1025,1322C087887CE66EBF5B0A9D4740EF863E27D299F70F70926006700A7E71C0F9,United Kingdom,England,Hackney,51.55070114135742,-0.053700000047683716,Cityfibre Limited
1026,01256D465B4DCB803F539B785371ACEE87DB2A590664AD080DFBB6B6C29FA509,United Kingdom,England,Hackney,51.56380081176758,-0.07649999856948853,Virgin Media
1027,C9B9B0EDF49BCA315A6A195E791BBFE7577CF6C3F416FBF5031D96C4D0843BCB,United Kingdom,England,Hackney,51.57080078125,-0.10329999774694443,Wavenet Limited
1028,4DA4FDCCDFB6C93B0EF3DC04F6596A0770E8DB58E978F4B020AA32A4EAB96FA5,United Kingdom,England,Hammersmith,51.48889923095703,-0.23180000483989716,Verizon Business
1029,2810C1F57B3BB5A6DC3CBDA488537BFD0C2D314DFBD177E0652C40493C6D74F6,United Kingdom,England,Hanwell,51.51139831542969,-0.3312000036239624,Six Degrees Technology Group Limited
1030,DD5F59F18CA332D45FDA03ED694579FECCCDDD6530919D5BE303969777BF417C,United Kingdom,England,Harpenden,51.81639862060547,-0.3573000133037567,Jisc Services Limited
1031,353712375FCC819C604F332E1533F95B47FB418BA381EEE2A110FC149752119C,United Kingdom,England,Harringay,51.58259963989258,-0.11540000140666962,Virgin Media
1032,8B9783B65A47F044521377982E85F564D7CB63C5343EBB7B0B33C4F111083824,United Kingdom,England,Harrogate,53.98820114135742,-1.5321999788284302,British Telecommunications PLC
1033,C524695A7E2D84B5643F065C946AB4AD8E8CA005B885037CD1062F77B15EA49D,United Kingdom,England,Haywards Heath,50.99729919433594,-0.10530000180006027,Claranet Limited
1034,530E55BE6C61C935A3998D4DC1AB106161EC7B14D6EE778C6774CD2D663A227A,United Kingdom,England,Heywood,53.588401794433594,-2.2188000679016113,British Telecommunications PLC
1035,3697AEA81C5BAA1D559CCBDFFFE9591CFB25A73465FA25435462C2EA6D95C322,United Kingdom,England,High Wycombe,51.62580108642578,-0.7477999925613403,British Telecommunications PLC
1036,84711037E2ECB8D01994C7DF2117B3FCC12CD21CAAD01B6BCCE4BDB27B8E43D6,United Kingdom,England,Hitchin,51.94169998168945,-0.28450000286102295,Virgin Media
1037,73B98E7779E57E698F4797A704C9D55CBEA849D4C33BDC1386F04289D8AA50BC,United Kingdom,England,Hornsea,53.912498474121094,-0.15469999611377716,British Telecommunications PLC
1038,A65303E587BBC0EE95EAD02EB52896D2953B62AE215BB004EF561BD3305105F1,United Kingdom,England,Hull,53.80059814453125,-0.36959999799728394,KCOM Group Limited
1039,3CD0F935737701BCE3CB2B0AE0EAFDAEA22011484C2684ABDFAEC47EE5D04E00,United Kingdom,England,Ilford,51.56460189819336,0.08980000019073486,Virgin Media
1040,31FF877310E4D5167719ADA08A524000B728BDF9202CAF2D38BA7D68166CCB5A,United Kingdom,England,Irthlingborough,52.31669998168945,-0.6000000238418579,British Telecommunications PLC
1041,EF9C41ECFC7AFB299E43B7EA5B55231DD2F55383E7E204BB43EA3B0F0A55F527,United Kingdom,England,Islington,51.53269958496094,-0.09960000216960907,Telcom Networks Limited
1042,BEDF2D105B85B3AF0E6636B22639AE442084BFDF550FD6622CEEF263F069E6D0,United Kingdom,England,Islington,51.55070114135742,-0.0997999981045723,Virgin Media
1043,F2A4F9C5D5BE65823EA4F8AF2C5CF48DB817D851D0269D848DC2AF05179CD978,United Kingdom,England,Jarrow,54.98740005493164,-1.483299970626831,Virgin Media
1044,B2A14F0B2BED46E0DE229E0EAFCEB8616B2F4FDA30CDA6385A4E526C4605B30F,United Kingdom,England,Kensington,51.48899841308594,-0.1695999950170517,Zen Internet Ltd
1045,2462D95ABEE277F6EC7E9D037BC81D5E43EC40E84EBD65D56C636138650EB4C5,United Kingdom,England,Kensington,51.494598388671875,-0.20980000495910645,TalkTalk
1046,2A7863B5FCD2FF0DB4671C25FB37B18DBF3082B4E15EC661D0189F79187C9734,United Kingdom,England,Kettering,52.36360168457031,-0.6789000034332275,British Telecommunications PLC
